row_number,reads_t0,reads_t1,reads_t2,reads_t3,reads_t4,reads_t5,reads_t6,reads_t7,freq_t0,freq_t1,freq_t2,freq_t3,freq_t4,freq_t5,freq_t6,freq_t7,freq_mean,freq_std,freq_cv,zero_t0,zero_t1,zero_t2,zero_t3,zero_t4,zero_t5,zero_t6,zero_t7,zero_count
2537,139.0,63.0,8.0,9.0,4.0,0.0,4.0,0.0,2.3420841347389208e-05,1.0264297514736599e-05,1.4442523989935004e-06,1.6860323088751243e-06,6.404902568622126e-07,0.0,6.048814538204766e-07,0.0,4.75759941008464e-06,8.267995740865435e-06,1.7378138104606207,0,0,0,0,0,1,0,1,2
3481,0.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,3.258507147535428e-07,1.8053154987418755e-07,1.8733692320834715e-07,6.404902568622126e-07,0.0,1.5122036345511916e-07,1.2637848916791012e-07,2.0147603716516489e-07,2.063947650123751e-07,1.02390526133452,1,0,0,0,0,1,0,0,2
315,17.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,2.8644194453641477e-06,4.887760721303142e-07,1.8053154987418755e-07,0.0,0.0,1.9111097011368428e-07,3.024407269102383e-07,1.2637848916791012e-07,5.192071566950604e-07,9.609332661812656e-07,1.8504140638014164,0,0,0,1,1,0,0,0,2
2645,76.0,31.0,16.0,6.0,3.0,0.0,1.0,0.0,1.280563987339266e-05,5.050686078679914e-06,2.888504797987001e-06,1.1240215392500827e-06,4.803676926466595e-07,0.0,1.5122036345511916e-07,0.0,2.81255504317643e-06,4.408929584578032e-06,1.5675329953007227,0,0,0,0,0,1,0,1,2
2996,53.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,8.93024885907646e-06,1.3034028590141713e-06,1.8053154987418755e-07,1.8733692320834715e-07,1.6012256421555315e-07,0.0,0.0,1.2637848916791012e-07,1.3610026555695788e-06,3.0877378541481427e-06,2.268556189728409,0,0,0,0,0,1,1,0,2
457,134.0,24.0,2.0,3.0,1.0,0.0,0.0,2.0,2.2578365039929165e-05,3.910208577042514e-06,3.610630997483751e-07,5.620107696250414e-07,1.6012256421555315e-07,0.0,0.0,2.5275697833582023e-07,3.4780658786120587e-06,7.826990928259462e-06,2.2503213479233994,0,0,0,0,0,1,1,0,2
3576,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,5.054857844760261e-07,3.258507147535428e-07,1.8053154987418755e-07,3.746738464166943e-07,0.0,0.0,1.5122036345511916e-07,1.2637848916791012e-07,2.0801759351793498e-07,1.8021228174624438e-07,0.8659156523002665,0,0,0,0,1,1,0,0,2
1424,78.0,13.0,0.0,4.0,0.0,2.0,3.0,1.0,1.3142630396376678e-05,2.1180296458980283e-06,0.0,7.493476928333886e-07,0.0,3.8222194022736856e-07,4.536610903653575e-07,1.2637848916791012e-07,2.1215336568585916e-06,4.5061376927630385e-06,2.123899985370272,0,0,1,0,1,0,0,0,2
432,31.0,5.0,2.0,0.0,2.0,0.0,2.0,2.0,5.223353106252269e-06,8.14626786883857e-07,3.610630997483751e-07,0.0,3.202451284311063e-07,0.0,3.024407269102383e-07,2.5275697833582023e-07,9.093107283202083e-07,1.7615150320543203e-06,1.9369851016691344,0,0,0,1,0,1,0,0,2
2783,12.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0219431379041045e-06,0.0,1.8053154987418755e-07,3.746738464166943e-07,1.6012256421555315e-07,3.8222194022736856e-07,3.024407269102383e-07,0.0,4.2774172069351827e-07,6.612461815269139e-07,1.5455392719883752,0,1,0,0,0,0,0,1,2
2825,174.0,30.0,2.0,5.0,0.0,1.0,0.0,4.0,2.931817549960951e-05,4.887760721303142e-06,3.610630997483751e-07,9.366846160417357e-07,0.0,1.9111097011368428e-07,0.0,5.055139566716405e-07,4.52503860793601e-06,1.0148452638304324e-05,2.242683267316136,0,0,0,0,1,0,1,0,2
1387,53.0,14.0,2.0,3.0,1.0,0.0,0.0,1.0,8.93024885907646e-06,2.2809550032747997e-06,3.610630997483751e-07,5.620107696250414e-07,1.6012256421555315e-07,0.0,0.0,1.2637848916791012e-07,1.5525973481385175e-06,3.074212225077147e-06,1.9799172251841146,0,0,0,0,0,1,1,0,2
469,27.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,4.5493720602842345e-06,8.14626786883857e-07,0.0,1.8733692320834715e-07,1.6012256421555315e-07,0.0,1.5122036345511916e-07,2.5275697833582023e-07,7.644294595478665e-07,1.550717428556191e-06,2.028329201955496,0,0,1,0,0,1,0,0,2
1277,3.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,5.054857844760261e-07,0.0,0.0,1.8733692320834715e-07,3.202451284311063e-07,3.8222194022736856e-07,1.5122036345511916e-07,2.5275697833582023e-07,2.2490838976672342e-07,1.7782213147685892e-07,0.7902911160833395,0,1,1,0,0,0,0,0,2
3626,178.0,44.0,10.0,14.0,0.0,2.0,0.0,3.0,2.9992156545577547e-05,7.168715724577942e-06,1.8053154987418757e-06,2.6227169249168597e-06,0.0,3.8222194022736856e-07,0.0,3.791354675037304e-07,5.293782762693166e-06,1.0261958162609932e-05,1.9384558787224349,0,0,0,0,1,0,1,0,2
3630,113.0,12.0,1.0,3.0,0.0,1.0,0.0,1.0,1.903996454859698e-05,1.955104288521257e-06,1.8053154987418755e-07,5.620107696250414e-07,0.0,1.9111097011368428e-07,0.0,1.2637848916791012e-07,2.7568875769873826e-06,6.61103182528742e-06,2.3979186124993106,0,0,0,0,1,0,1,0,2
480,143.0,30.0,7.0,7.0,0.0,0.0,3.0,9.0,2.4094822393357244e-05,4.887760721303142e-06,1.2637208491193128e-06,1.3113584624584298e-06,0.0,0.0,4.536610903653575e-07,1.1374064025111912e-06,4.143591239889334e-06,8.210725017933101e-06,1.981500199361472,0,0,0,0,1,1,0,0,2
1298,24.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,4.043886275808209e-06,4.887760721303142e-07,3.610630997483751e-07,3.746738464166943e-07,0.0,0.0,3.024407269102383e-07,1.2637848916791012e-07,7.121523137727176e-07,1.3581931214074395e-06,1.906898854723614,0,0,0,0,1,1,0,0,2
1594,138.0,127.0,12.0,8.0,2.0,2.0,0.0,0.0,2.3252346085897198e-05,2.0691520386849967e-05,2.1663785984902506e-06,1.4986953856667772e-06,3.202451284311063e-07,3.8222194022736856e-07,0.0,0.0,6.038925940695334e-06,9.886856621112358e-06,1.637160813383422,0,0,0,0,0,0,1,1,2
1607,47.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,7.919277290124408e-06,1.1404775016373999e-06,0.0,1.8733692320834715e-07,3.202451284311063e-07,0.0,1.5122036345511916e-07,2.5275697833582023e-07,1.2464142731490253e-06,2.7206002268576785e-06,2.1825664458576326,0,0,1,0,0,1,0,0,2
1755,178.0,64.0,5.0,7.0,0.0,1.0,0.0,2.0,2.9992156545577547e-05,1.042722287211337e-05,9.026577493709379e-07,1.3113584624584298e-06,0.0,1.9111097011368428e-07,0.0,2.5275697833582023e-07,5.3846579472462235e-06,1.054876406390121e-05,1.959004316859938,0,0,0,0,1,0,1,0,2
2619,89.0,32.0,14.0,8.0,7.0,0.0,0.0,2.0,1.4996078272788773e-05,5.213611436056685e-06,2.5274416982386257e-06,1.4986953856667772e-06,1.1208579495088722e-06,0.0,0.0,2.5275697833582023e-07,3.201180215074444e-06,5.071459745404459e-06,1.5841973850097735,0,0,0,0,0,1,1,0,2
3019,5.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,8.424763074600435e-07,0.0,1.8053154987418755e-07,1.8733692320834715e-07,1.6012256421555315e-07,1.9111097011368428e-07,0.0,2.5275697833582023e-07,2.2679191165095449e-07,2.6512133367102294e-07,1.1684917798166368,0,1,0,0,0,0,1,0,2
1158,155.0,19.0,0.0,1.0,3.0,3.0,0.0,2.0,2.6116765531261346e-05,3.0955817901586568e-06,0.0,1.8733692320834715e-07,4.803676926466595e-07,5.733329103410528e-07,0.0,2.5275697833582023e-07,3.838267728243985e-06,9.059076901603183e-06,2.3601378353990117,0,0,1,0,0,0,1,0,2
3026,86.0,40.0,8.0,4.0,5.0,0.0,0.0,4.0,1.4490592488312747e-05,6.517014295070856e-06,1.4442523989935004e-06,7.493476928333886e-07,8.006128210777658e-07,0.0,0.0,5.055139566716405e-07,3.063416706619988e-06,5.083818627254422e-06,1.6594714878716805,0,0,0,0,0,1,1,0,2
588,66.0,12.0,4.0,2.0,1.0,0.0,0.0,1.0,1.1120687258472574e-05,1.955104288521257e-06,7.221261994967502e-07,3.746738464166943e-07,1.6012256421555315e-07,0.0,0.0,1.2637848916791012e-07,1.8073865807863425e-06,3.81842161403635e-06,2.1125587623312563,0,0,0,0,0,1,1,0,2
3014,52.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,8.761753597584453e-06,1.955104288521257e-06,1.8053154987418755e-07,0.0,0.0,1.9111097011368428e-07,1.5122036345511916e-07,1.2637848916791012e-07,1.4207624073395765e-06,3.036684905408461e-06,2.137212505392659,0,0,0,1,1,0,0,0,2
3461,187.0,90.0,19.0,12.0,10.0,0.0,0.0,1.0,3.150861389900562e-05,1.4663282163909427e-05,3.4300994476095637e-06,2.2480430785001654e-06,1.6012256421555316e-06,0.0,0.0,1.2637848916791012e-07,6.697205340043528e-06,1.1137987082209623e-05,1.6630549925228935,0,0,0,0,0,1,1,0,2
2503,52.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,8.761753597584453e-06,3.258507147535428e-07,0.0,5.620107696250414e-07,1.6012256421555315e-07,1.9111097011368428e-07,0.0,1.2637848916791012e-07,1.2659033881825231e-06,3.0342898428641825e-06,2.396747015993547,0,0,1,0,0,0,1,0,2
1126,156.0,21.0,3.0,1.0,2.0,0.0,0.0,2.0,2.6285260792753356e-05,3.4214325049121996e-06,5.415946496225626e-07,1.8733692320834715e-07,3.202451284311063e-07,0.0,0.0,2.5275697833582023e-07,3.876078372157924e-06,9.125506873370467e-06,2.354253596510876,0,0,0,0,0,1,1,0,2
3038,102.0,12.0,0.0,3.0,3.0,1.0,4.0,0.0,1.7186516672184885e-05,1.955104288521257e-06,0.0,5.620107696250414e-07,4.803676926466595e-07,1.9111097011368428e-07,6.048814538204766e-07,0.0,2.6224989808640007e-06,5.917622532579019e-06,2.256396260258399,0,0,1,0,0,0,0,1,2
1156,27.0,7.0,1.0,0.0,1.0,1.0,2.0,0.0,4.5493720602842345e-06,1.1404775016373999e-06,1.8053154987418755e-07,0.0,1.6012256421555315e-07,1.9111097011368428e-07,3.024407269102383e-07,0.0,8.155069216294122e-07,1.5521085857215931e-06,1.9030105612895052,0,0,0,1,0,0,0,1,2
2501,17.0,8.0,3.0,1.0,0.0,0.0,1.0,1.0,2.8644194453641477e-06,1.3034028590141713e-06,5.415946496225626e-07,1.8733692320834715e-07,0.0,0.0,1.5122036345511916e-07,1.2637848916791012e-07,6.467940912290324e-07,9.945764359350646e-07,1.5374640909850814,0,0,0,0,1,1,0,0,2
1817,23.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.8753910143162e-06,4.887760721303142e-07,1.8053154987418755e-07,1.8733692320834715e-07,0.0,0.0,1.5122036345511916e-07,1.2637848916791012e-07,6.262043015190098e-07,1.3216347468596612e-06,2.1102118309809286,0,0,0,0,1,1,0,0,2
1785,35.0,12.0,2.0,1.0,1.0,0.0,0.0,1.0,5.8973341522203044e-06,1.955104288521257e-06,3.610630997483751e-07,1.8733692320834715e-07,1.6012256421555315e-07,0.0,0.0,1.2637848916791012e-07,1.0859174396352183e-06,2.0484949820085455e-06,1.886245015270301,0,0,0,0,0,1,1,0,2
1118,226.0,97.0,29.0,17.0,10.0,0.0,2.0,0.0,3.807992909719396e-05,1.5803759665546825e-05,5.23541494635144e-06,3.1847276945419012e-06,1.6012256421555316e-06,0.0,3.024407269102383e-07,0.0,8.025937221587487e-06,1.322725501938019e-05,1.648043069598915,0,0,0,0,0,1,0,1,2
239,56.0,1.0,0.0,8.0,2.0,0.0,2.0,2.0,9.435734643552487e-06,1.629253573767714e-07,0.0,1.4986953856667772e-06,3.202451284311063e-07,0.0,3.024407269102383e-07,2.5275697833582023e-07,1.4965997775341501e-06,3.243568296697437e-06,2.1671469090757105,0,0,1,0,0,1,0,0,2
2872,57.0,7.0,1.0,1.0,2.0,3.0,1.0,0.0,9.604229905044495e-06,1.1404775016373999e-06,1.8053154987418755e-07,1.8733692320834715e-07,3.202451284311063e-07,5.733329103410528e-07,1.5122036345511916e-07,0.0,1.5196717852489638e-06,3.286085909919984e-06,2.162223263923582,0,0,0,0,0,0,0,1,1
1543,1.0,2.0,3.0,2.0,4.0,3.0,1.0,0.0,1.684952614920087e-07,3.258507147535428e-07,5.415946496225626e-07,3.746738464166943e-07,6.404902568622126e-07,5.733329103410528e-07,1.5122036345511916e-07,0.0,3.469572503678991e-07,2.2898718679541904e-07,0.6597965798227252,0,0,0,0,0,0,0,1,1
867,227.0,544.0,26.0,52.0,24.0,0.0,8.0,1.0,3.824842435868597e-05,8.863139441296365e-05,4.693820296728877e-06,9.741520006834051e-06,3.842941541173276e-06,0.0,1.2097629076409533e-06,1.2637848916791012e-07,1.8311780251649337e-05,3.109679021597963e-05,1.6981757082634246,0,0,0,0,0,1,0,0,1
1581,33.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,5.560343629236287e-06,1.1404775016373999e-06,1.8053154987418755e-07,1.8733692320834715e-07,1.6012256421555315e-07,1.9111097011368428e-07,3.024407269102383e-07,0.0,9.652954831494623e-07,1.8892578680408392e-06,1.9569781514591411,0,0,0,0,0,0,0,1,1
2128,197.0,73.0,20.0,9.0,6.0,0.0,4.0,4.0,3.3193566513925715e-05,1.1893551088504313e-05,3.6106309974837514e-06,1.6860323088751243e-06,9.60735385293319e-07,0.0,6.048814538204766e-07,5.055139566716405e-07,6.5568639630717925e-06,1.1443984662745741e-05,1.7453176084537283,0,0,0,0,0,1,0,0,1
2126,736.0,459.0,218.0,163.0,181.0,41.0,28.0,0.0,0.0001240125124581184,7.478273903593808e-05,3.9355877872572885e-05,3.0535918482960585e-05,2.898218412301512e-05,7.835549774661055e-06,4.234170176743336e-06,0.0,3.871736899050118e-05,4.205422092988197e-05,1.0861820781776674,0,0,0,0,0,0,0,1,1
1555,26.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,4.380876798792226e-06,6.517014295070856e-07,1.8053154987418755e-07,1.8733692320834715e-07,1.6012256421555315e-07,3.8222194022736856e-07,1.5122036345511916e-07,0.0,7.61751446159986e-07,1.475367332583688e-06,1.9365551381704227,0,0,0,0,0,0,0,1,1
1346,159.0,46.0,2.0,3.0,4.0,2.0,2.0,0.0,2.6790746577229382e-05,7.494566439331485e-06,3.610630997483751e-07,5.620107696250414e-07,6.404902568622126e-07,3.8222194022736856e-07,3.024407269102383e-07,0.0,4.566692476241763e-06,9.321014669931685e-06,2.041041873135957,0,0,0,0,0,0,0,1,1
2122,284.0,89.0,14.0,17.0,5.0,4.0,0.0,2.0,4.785265426373047e-05,1.4500356806532655e-05,2.5274416982386257e-06,3.1847276945419012e-06,8.006128210777658e-07,7.644438804547371e-07,0.0,2.5275697833582023e-07,8.735374267863997e-06,1.6507584630170585e-05,1.8897181909056244,0,0,0,0,0,0,1,0,1
1344,88.0,18.0,0.0,4.0,2.0,3.0,4.0,2.0,1.4827583011296765e-05,2.9326564327818853e-06,0.0,7.493476928333886e-07,3.202451284311063e-07,5.733329103410528e-07,6.048814538204766e-07,2.5275697833582023e-07,2.532600450980062e-06,5.050710396307636e-06,1.9941996671391589,0,0,1,0,0,0,0,0,1
880,449.0,53.0,7.0,8.0,3.0,0.0,1.0,2.0,7.56543724099119e-05,8.635043940968885e-06,1.2637208491193128e-06,1.4986953856667772e-06,4.803676926466595e-07,0.0,1.5122036345511916e-07,2.5275697833582023e-07,1.099202220251306e-05,2.6283379367544535e-05,2.391110550202538,0,0,0,0,0,1,0,0,1
2241,143.0,33.0,3.0,6.0,3.0,1.0,4.0,0.0,2.4094822393357244e-05,5.3765367934334565e-06,5.415946496225626e-07,1.1240215392500827e-06,4.803676926466595e-07,1.9111097011368428e-07,6.048814538204766e-07,0.0,4.0516669365305205e-06,8.283628273574904e-06,2.0444483612544793,0,0,0,0,0,0,0,1,1
1304,106.0,13.0,1.0,0.0,4.0,1.0,2.0,1.0,1.786049771815292e-05,2.1180296458980283e-06,1.8053154987418755e-07,0.0,6.404902568622126e-07,1.9111097011368428e-07,3.024407269102383e-07,1.2637848916791012e-07,2.6774349196223982e-06,6.172762186283649e-06,2.305389984289792,0,0,0,1,0,0,0,0,1
3225,21.0,9.0,4.0,5.0,5.0,2.0,0.0,2.0,3.5384004913321827e-06,1.4663282163909427e-06,7.221261994967502e-07,9.366846160417357e-07,8.006128210777658e-07,3.8222194022736856e-07,0.0,2.5275697833582023e-07,1.0123914078628207e-06,1.1161611815516843e-06,1.1023907688339707,0,0,0,0,0,0,1,0,1
903,12.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0219431379041045e-06,3.258507147535428e-07,0.0,7.493476928333886e-07,3.202451284311063e-07,1.9111097011368428e-07,3.024407269102383e-07,1.2637848916791012e-07,5.046646075142469e-07,6.508221216669564e-07,1.2893576767832062,0,0,1,0,0,0,0,0,1
2256,155.0,33.0,4.0,5.0,5.0,3.0,2.0,0.0,2.6116765531261346e-05,5.3765367934334565e-06,7.221261994967502e-07,9.366846160417357e-07,8.006128210777658e-07,5.733329103410528e-07,3.024407269102383e-07,0.0,4.3535624498202936e-06,8.958830822129155e-06,2.0577688154254927,0,0,0,0,0,0,0,1,1
2881,95.0,28.0,4.0,6.0,2.0,3.0,0.0,1.0,1.6007049841740826e-05,4.5619100065495994e-06,7.221261994967502e-07,1.1240215392500827e-06,3.202451284311063e-07,5.733329103410528e-07,0.0,1.2637848916791012e-07,2.929383014372166e-06,5.485285752997757e-06,1.8724415625851787,0,0,0,0,0,0,1,0,1
2465,216.0,90.0,12.0,14.0,4.0,1.0,0.0,1.0,3.6394976482273876e-05,1.4663282163909427e-05,2.1663785984902506e-06,2.6227169249168597e-06,6.404902568622126e-07,1.9111097011368428e-07,0.0,1.2637848916791012e-07,7.100666735716778e-06,1.2807837863839327e-05,1.8037260398114536,0,0,0,0,0,0,1,0,1
2701,517.0,128.0,18.0,5.0,4.0,1.0,5.0,0.0,8.711205019136849e-05,2.085444574422674e-05,3.2495678977353763e-06,9.366846160417357e-07,6.404902568622126e-07,1.9111097011368428e-07,7.561018172755958e-07,0.0,1.4217556436702978e-05,3.0281445092705507e-05,2.1298478569600086,0,0,0,0,0,0,0,1,1
2899,111.0,16.0,8.0,2.0,0.0,1.0,1.0,3.0,1.8702974025612964e-05,2.6068057180283425e-06,1.4442523989935004e-06,3.746738464166943e-07,0.0,1.9111097011368428e-07,1.5122036345511916e-07,3.791354675037304e-07,2.9812715987655046e-06,6.4134034966576e-06,2.151158714771817,0,0,0,0,1,0,0,0,1
898,286.0,44.0,7.0,13.0,7.0,0.0,5.0,10.0,4.818964478671449e-05,7.168715724577942e-06,1.2637208491193128e-06,2.4353800017085128e-06,1.1208579495088722e-06,0.0,7.561018172755958e-07,1.2637848916791013e-06,7.774775752572979e-06,1.6479461141839896e-05,2.1195787130599824,0,0,0,0,0,1,0,0,1
2678,52.0,5.0,1.0,3.0,1.0,1.0,1.0,0.0,8.761753597584453e-06,8.14626786883857e-07,1.8053154987418755e-07,5.620107696250414e-07,1.6012256421555315e-07,1.9111097011368428e-07,1.5122036345511916e-07,0.0,1.3526720752189873e-06,3.005415277807275e-06,2.2216715830127978,0,0,0,0,0,0,0,1,1
2089,141.0,24.0,5.0,5.0,2.0,1.0,0.0,1.0,2.3757831870373224e-05,3.910208577042514e-06,9.026577493709379e-07,9.366846160417357e-07,3.202451284311063e-07,1.9111097011368428e-07,0.0,1.2637848916791012e-07,3.7681396750676394e-06,8.176451503822097e-06,2.169833187077022,0,0,0,0,0,0,1,0,1
1308,34.0,42.0,20.0,20.0,11.0,6.0,4.0,0.0,5.728838890728295e-06,6.842865009824399e-06,3.6106309974837514e-06,3.746738464166943e-06,1.7613482063710846e-06,1.1466658206821055e-06,6.048814538204766e-07,0.0,2.930246105384632e-06,2.473038488928936e-06,0.8439407496556894,0,0,0,0,0,0,0,1,1
1577,250.0,64.0,11.0,5.0,2.0,1.0,4.0,0.0,4.212381537300217e-05,1.042722287211337e-05,1.9858470486160633e-06,9.366846160417357e-07,3.202451284311063e-07,1.9111097011368428e-07,6.048814538204766e-07,0.0,7.0737259327673265e-06,1.4580652240540458e-05,2.0612116242499074,0,0,0,0,0,0,0,1,1
2491,168.0,85.0,12.0,9.0,3.0,1.0,0.0,2.0,2.830720393065746e-05,1.384865537702557e-05,2.1663785984902506e-06,1.6860323088751243e-06,4.803676926466595e-07,1.9111097011368428e-07,0.0,2.5275697833582023e-07,5.866563232018071e-06,1.0181338676176269e-05,1.7354564721919439,0,0,0,0,0,0,1,0,1
2508,385.0,140.0,28.0,14.0,11.0,0.0,1.0,7.0,6.487067567442335e-05,2.2809550032747997e-05,5.054883396477251e-06,2.6227169249168597e-06,1.7613482063710846e-06,0.0,1.5122036345511916e-07,8.846494241753709e-07,1.2269380502820879e-05,2.2553165320114717e-05,1.8381516083691982,0,0,0,0,0,1,0,0,1
2233,1.0,0.0,3.0,2.0,6.0,5.0,3.0,2.0,1.684952614920087e-07,0.0,5.415946496225626e-07,3.746738464166943e-07,9.60735385293319e-07,9.555548505684213e-07,4.536610903653575e-07,2.5275697833582023e-07,4.6343400776177293e-07,3.484084836676411e-07,0.7516352151808049,0,1,0,0,0,0,0,0,1
831,92.0,21.0,3.0,5.0,3.0,1.0,0.0,1.0,1.55015640572648e-05,3.4214325049121996e-06,5.415946496225626e-07,9.366846160417357e-07,4.803676926466595e-07,1.9111097011368428e-07,0.0,1.2637848916791012e-07,2.649891622471194e-06,5.308796401127894e-06,2.0033257298290206,0,0,0,0,0,0,1,0,1
802,187.0,108.0,30.0,36.0,22.0,4.0,3.0,0.0,3.150861389900562e-05,1.7595938596691312e-05,5.415946496225627e-06,6.744129235500497e-06,3.5226964127421693e-06,7.644438804547371e-07,4.536610903653575e-07,0.0,8.250678701373166e-06,1.0992435977990455e-05,1.3322907298629885,0,0,0,0,0,0,0,1,1
804,169.0,36.0,5.0,2.0,2.0,0.0,1.0,3.0,2.8475699192149468e-05,5.865312865563771e-06,9.026577493709379e-07,3.746738464166943e-07,3.202451284311063e-07,0.0,1.5122036345511916e-07,3.791354675037304e-07,4.5586180766113534e-06,9.857873496365968e-06,2.162422271063898,0,0,0,0,0,1,0,0,1
2809,267.0,34.0,5.0,6.0,0.0,1.0,2.0,9.0,4.498823481836632e-05,5.539462150810228e-06,9.026577493709379e-07,1.1240215392500827e-06,0.0,1.9111097011368428e-07,3.024407269102383e-07,1.1374064025111912e-06,6.7731667946665855e-06,1.5543122080749586e-05,2.2947748187017485,0,0,0,0,1,0,0,0,1
2478,115.0,32.0,6.0,6.0,2.0,6.0,3.0,0.0,1.9376955071581e-05,5.213611436056685e-06,1.0831892992451253e-06,1.1240215392500827e-06,3.202451284311063e-07,1.1466658206821055e-06,4.536610903653575e-07,0.0,3.589793673201433e-06,6.585862720720223e-06,1.8345564855816505,0,0,0,0,0,0,0,1,1
1409,108.0,72.0,24.0,36.0,21.0,10.0,3.0,0.0,1.8197488241136938e-05,1.1730625731127541e-05,4.332757196980501e-06,6.744129235500497e-06,3.3625738485266163e-06,1.9111097011368426e-06,4.536610903653575e-07,0.0,5.841543130596787e-06,6.269976814627142e-06,1.0733241785666212,0,0,0,0,0,0,0,1,1
3274,3.0,1.0,3.0,3.0,4.0,0.0,2.0,3.0,5.054857844760261e-07,1.629253573767714e-07,5.415946496225626e-07,5.620107696250414e-07,6.404902568622126e-07,0.0,3.024407269102383e-07,3.791354675037304e-07,3.867603765470729e-07,2.2039398950581655e-07,0.5696990513035888,0,0,0,0,0,1,0,0,1
3272,185.0,58.0,10.0,5.0,5.0,4.0,0.0,1.0,3.117162337602161e-05,9.449670727852742e-06,1.8053154987418757e-06,9.366846160417357e-07,8.006128210777658e-07,7.644438804547371e-07,0.0,1.2637848916791012e-07,5.631841176169797e-06,1.0774329077359567e-05,1.913075570275582,0,0,0,0,0,0,1,0,1
817,106.0,5.0,4.0,9.0,2.0,0.0,4.0,4.0,1.786049771815292e-05,8.14626786883857e-07,7.221261994967502e-07,1.6860323088751243e-06,3.202451284311063e-07,0.0,6.048814538204766e-07,5.055139566716405e-07,2.814240444041485e-06,6.09905795298918e-06,2.1671358082857712,0,0,0,0,0,1,0,0,1
1443,179.0,30.0,2.0,6.0,3.0,0.0,2.0,2.0,3.0160651807069557e-05,4.887760721303142e-06,3.610630997483751e-07,1.1240215392500827e-06,4.803676926466595e-07,0.0,3.024407269102383e-07,2.5275697833582023e-07,4.696132820657984e-06,1.0412257303830087e-05,2.217151001975076,0,0,0,0,0,1,0,0,1
3266,191.0,41.0,8.0,11.0,4.0,4.0,3.0,0.0,3.218259494497366e-05,6.679939652447628e-06,1.4442523989935004e-06,2.0607061552918185e-06,6.404902568622126e-07,7.644438804547371e-07,4.536610903653575e-07,0.0,5.528261047423615e-06,1.0976471166843091e-05,1.9854837758757566,0,0,0,0,0,0,0,1,1
1397,77.0,22.0,4.0,4.0,3.0,2.0,3.0,0.0,1.297413513488467e-05,3.584357862288971e-06,7.221261994967502e-07,7.493476928333886e-07,4.803676926466595e-07,3.8222194022736856e-07,4.536610903653575e-07,0.0,2.418277201592896e-06,4.408707781565374e-06,1.8230025401585497,0,0,0,0,0,0,0,1,1
1448,15.0,5.0,2.0,2.0,0.0,2.0,1.0,2.0,2.5274289223801304e-06,8.14626786883857e-07,3.610630997483751e-07,3.746738464166943e-07,0.0,3.8222194022736856e-07,1.5122036345511916e-07,2.5275697833582023e-07,6.079989921809207e-07,8.104501321442914e-07,1.332760196226682,0,0,0,0,1,0,0,0,1
829,31.0,0.0,5.0,11.0,2.0,2.0,3.0,4.0,5.223353106252269e-06,0.0,9.026577493709379e-07,2.0607061552918185e-06,3.202451284311063e-07,3.8222194022736856e-07,4.536610903653575e-07,5.055139566716405e-07,1.2310448908263123e-06,1.7292008747598666e-06,1.4045470095719377,0,1,0,0,0,0,0,0,1
1811,57.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,9.604229905044495e-06,4.887760721303142e-07,5.415946496225626e-07,3.746738464166943e-07,3.202451284311063e-07,1.9111097011368428e-07,1.5122036345511916e-07,0.0,1.4589813669017473e-06,3.296031689451939e-06,2.2589773018970294,0,0,0,0,0,0,0,1,1
2703,34.0,14.0,7.0,6.0,1.0,0.0,2.0,2.0,5.728838890728295e-06,2.2809550032747997e-06,1.2637208491193128e-06,1.1240215392500827e-06,1.6012256421555315e-07,0.0,3.024407269102383e-07,2.5275697833582023e-07,1.3891070689792628e-06,1.913367028279111e-06,1.3773087331645824,0,0,0,0,0,1,0,0,1
3039,50.0,11.0,9.0,12.0,3.0,0.0,1.0,3.0,8.424763074600434e-06,1.7921789311444855e-06,1.6247839488676882e-06,2.2480430785001654e-06,4.803676926466595e-07,0.0,1.5122036345511916e-07,3.791354675037304e-07,1.8875615695897856e-06,2.7717043167626033e-06,1.468326929686306,0,0,0,0,0,1,0,0,1
1383,149.0,30.0,0.0,3.0,1.0,2.0,1.0,1.0,2.5105793962309293e-05,4.887760721303142e-06,0.0,5.620107696250414e-07,1.6012256421555315e-07,3.8222194022736856e-07,1.5122036345511916e-07,1.2637848916791012e-07,3.921938601287928e-06,8.715050235751006e-06,2.222071509670797,0,0,1,0,0,0,0,0,1
